,Time,traj_x,traj_y,gen_x,gen_y
216,10.594,8.470980992,1.065471837,8.362613542135497,1.0700825651648767
217,10.632,8.513728317,1.073467254,8.405831638740327,1.0767566519139953
218,10.67,8.55650808,1.08126316,8.449040667913376,1.083371503774988
219,10.708,8.599332569,1.088852402,8.492241554655523,1.089931970224303
220,10.746,8.642212465,1.096231426,8.535435160453435,1.0964424789588219
221,10.784,8.685155131,1.103399194,8.578622274726165,1.1029070432023143
222,10.822,8.72816467,1.110355871,8.621803612136562,1.109329282444431
223,10.86,8.771244419,1.117102499,8.66497981399036,1.1157124512706933
224,10.898,8.814396912,1.123641709,8.708151452282634,1.1220594722252548
225,10.936,8.857625773,1.129978626,8.751319035267084,1.1283729697715312
226,10.975,8.902078338,1.136280343,8.794483013723973,1.1346553033622238
227,11.013,8.945483079,1.142234434,8.83764378734419,1.1409085983753438
228,11.052,8.990131879,1.148167173,8.880801710858606,1.1471347742455436
229,11.09,9.03374073,1.153787494,8.923957099686595,1.1533355695216803
230,11.128,9.077457961,1.159263059,8.967110235003359,1.1595125638627528
231,11.166,9.12129028,1.16460862,9.010261368188768,1.1656671971465973
232,11.205,9.166402009,1.169976406,9.053410724687268,1.17180078596742
233,11.243,9.210484217,1.175108942,9.09655850731642,1.1779145378249818
234,11.282,9.254695207,1.180164434,9.13970489909859,1.1840095633234802
235,11.318,9.297866643,1.185031684,9.182850065666248,1.1900868866632528
236,11.356,9.342331218,1.189993694,9.225994157320494,1.1961474546961284
237,11.395,9.386922573,1.194940442,9.269137310778325,1.2021921447591668
238,11.432,9.432817489,1.20002925,9.31227965068374,1.2082217714939156
239,11.47,9.476481152,1.204900105,9.355421290891474,1.2142370927934667
240,11.508,9.521450508,1.209983987,9.398562335599264,1.2202388150345658
241,11.546,9.566549362,1.215192545,9.441702880304549,1.226227597674789
242,11.584,9.611780764,1.220571971,9.484843012677015,1.2322040573448043
243,11.622,9.6571473,1.2261701,9.527982813276147,1.2381687714591867
244,11.66,9.702650937,1.232033584,9.571122356250312,1.2441222814775343
245,11.698,9.748292937,1.23820529,9.614261709864287,1.2500650957725743
246,11.736,9.794073094,1.24472232,9.657400937097139,1.2559976922818326
247,11.774,9.839988715,1.251615864,9.700540095992325,1.2619205207910216
248,11.812,9.886031598,1.258910817,9.743679240234897,1.267834005150778
249,11.85,9.932191015,1.266628483,9.786818419284932,1.2737385450609506
250,11.888,9.978456811,1.274789434,9.829957679065865,1.2796345180222268
251,11.926,10.02480993,1.283406575,9.873097061735441,1.2855222806152535
252,11.963,10.07120303,1.292470448,9.916236606766008,1.2914021704214795
253,12.0,10.11633011,1.301686367,9.959376349950412,1.2972745066192333
