Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
458.0,0.05614840859308897,0.050395923233469496,0.061900893952708445,0.08114484698005048,0.0695845693584644,0.09270512460163656,0.08309388359055958,0.07125636603885425,0.0949314011422649
459.0,0.05624195304545102,0.05046345900126985,0.0620204470896322,0.08137145065685956,0.06976074586580801,0.09298215544791112,0.08331970258436502,0.07143068528858001,0.09520871988015003
460.0,0.056335685877257166,0.05053110665841282,0.062140265096101516,0.08159858814206446,0.06993737438921553,0.09325980189491338,0.083546078436207,0.07160546493477314,0.09548669193764085
461.0,0.056429607783024804,0.050598867392051175,0.062260348173998434,0.08182626014879203,0.07011445675452785,0.09353806354305622,0.08377301018525113,0.0717807066163752,0.09576531375412706
462.0,0.0565237196504511,0.05066674245977486,0.06238069684112735,0.08205446899293137,0.07029199565770489,0.09381694232815785,0.08400049752088343,0.07195641229056023,0.09604458275120663
463.0,0.0566180225777507,0.05073473318776243,0.06250131196773898,0.08228321865349625,0.0704699946770441,0.0940964426299484,0.0842285409285637,0.07213258427230321,0.0963244975848242
464.0,0.056712517872059116,0.050802840966947344,0.06262219477717089,0.08251251473643936,0.07064845824051395,0.09437657123236477,0.08445714173090738,0.0723092252283718,0.09660505823344295
465.0,0.05680720702708172,0.05087106724707517,0.06274334680708826,0.08274236432701967,0.0708273915425085,0.09465733711153085,0.08468630204006754,0.07248633813437935,0.09688626594575572
466.0,0.05690209168229449,0.05093941352868996,0.062864769835899,0.08297277573692424,0.07100680041289752,0.09493875106095097,0.08491602464493965,0.07266392620642345,0.09716812308345585
467.0,0.056997173570080474,0.05100788135325693,0.06298646578690402,0.08320375817231099,0.07118669114958072,0.09522082519504126,0.08514631286108906,0.07284199281984677,0.09745063290233136
468.0,0.057092454460069365,0.05107647229175534,0.06310843662838339,0.08343532136329943,0.07136707033197306,0.09550357239462579,0.0853771703740144,0.07302054142759992,0.09773379932042889
469.0,0.05718793611057576,0.05114518793213022,0.0632306842890213,0.08366747519970051,0.07154794463495079,0.09578700576445023,0.08560860110455087,0.07319957548892109,0.09801762672018066
470.0,0.057283620234859,0.05121402986594033,0.06335321060377767,0.08390022940780138,0.0717293206589393,0.09607113815666346,0.08584060911556282,0.07337909841474641,0.09830211981637924
471.0,0.057379508485460085,0.051282999674412744,0.06347601729650743,0.08413359327939779,0.07191120478222449,0.09635598177657109,0.08607319856203288,0.07355911352977215,0.09858728359429361
472.0,0.05747560245466975,0.05135209891396488,0.0635991059953746,0.08436757543564503,0.07209360302978167,0.0966415478415084,0.08630637366811855,0.07373962404453673,0.09887312329170038
473.0,0.05757190368521495,0.051421329101163954,0.06372247826926594,0.08460218358819888,0.07227652094450285,0.0969278462318949,0.08654013870319649,0.07392063302722574,0.09915964437916724
474.0,0.05766841368380762,0.05149069169710269,0.06384613567051256,0.08483742425991257,0.0724599634463247,0.09721488507350044,0.08677449792965952,0.07410214336586586,0.09944685249345318
475.0,0.05776513393128306,0.05156018809128355,0.06397007977128258,0.08507330245216814,0.0726439346745809,0.09750267022975538,0.08700945550651024,0.07428415771626945,0.09973475329675102
476.0,0.057862065885566985,0.051629819585260785,0.06409431218587318,0.08530982129262739,0.07282843782778128,0.0977912047574735,0.0872450153473374,0.07446667843663039,0.10002335225804442
477.0,0.05795921097631138,0.05169958737644217,0.0642188345761806,0.08554698174926104,0.0730134750362982,0.09808048846222388,0.08748118094199564,0.07464970751333598,0.1003126543706553
478.0,0.058056570591833626,0.05176949254255076,0.0643436486411165,0.08578478252133158,0.073199047313673,0.09837051772899016,0.08771795515658429,0.07483324648384759,0.10060266382932098
479.0,0.05815414605979301,0.051839536027284465,0.06446875609230156,0.08602322018489206,0.07338515461859446,0.09866128575118965,0.08795534003002092,0.0750172963631388,0.10089338369690305
480.0,0.05825193862315157,0.051909718627699455,0.06459415861860368,0.08626228958752147,0.0735717960252488,0.09895278314979414,0.08819333659174092,0.07520185758198668,0.10118481560149516
481.0,0.058349949412836326,0.051980040983794516,0.06471985784187814,0.08650198440906327,0.07375896996728189,0.09924499885084466,0.08843194473276629,0.07538692994811794,0.10147695951741464
482.0,0.05844817941848996,0.05205050357070667,0.06484585526627326,0.08674229778103354,0.07394667451046753,0.09953792105159955,0.08867116316544019,0.07557251264242575,0.10176981368845463
483.0,0.05854662945887548,0.05212110669384714,0.06497215222390382,0.08698322288204534,0.0741349076193587,0.09983153814473197,0.0889109894990882,0.07575860425960038,0.10206337473857602
484.0,0.058645300153803134,0.05219185048720874,0.06509874982039754,0.0872247534619469,0.0743236673978661,0.1001258395260277,0.0891514204368715,0.07594520289433973,0.10235763797940328
485.0,0.05874419189968982,0.0522627349149625,0.06522564888441713,0.08746688427043928,0.0745129522931266,0.10042081624775195,0.08939245206570727,0.07613230626178885,0.10265259786962569
486.0,0.058843304850852506,0.05233375977632801,0.065352849925377,0.08770961137903238,0.0747027612570286,0.10071646150103616,0.08963408017771693,0.07631991182838896,0.1029482485270449
487.0,0.0589426389082909,0.052404924713561105,0.0654803531030207,0.08795293239578619,0.07489309386361107,0.10101277092796132,0.08987630054844946,0.07650801692469718,0.10324458417220174
488.0,0.05904219371705834,0.052476229222760344,0.06560815821135635,0.088196846580688,0.0750839503837357,0.10130974277764028,0.09011910911782893,0.07669661882017748,0.10354159941548038
489.0,0.05914196867249544,0.05254767266707137,0.06573626467791951,0.08844135487272572,0.07527533181993014,0.10160737792552131,0.09036250206286589,0.0768857147569246,0.10383928936880718
