Time,mean_NED,lower_NED,upper_NED,mean_NED_ab,lower_NED_ab,upper_NED_ab,mean_NED_t,lower_NED_t,upper_NED_t
4.41,0.00013022781951060815,-1.4795282338451375e-05,0.0002752509213596677,0.06919744462880974,0.05320934744772137,0.0851855418098981,0.23474608358596188,0.18114123564517076,0.288350931526753
4.42,0.00013624358648213727,-1.5446400558048848e-05,0.00028793357352232337,0.07035959572693758,0.054200678658211966,0.0865185127956632,0.2361775151296412,0.18254046963058324,0.28981456062869915
4.43,0.00014256799673186744,-1.6134453858570685e-05,0.0003012704473223056,0.07153968438725974,0.055209306619769805,0.08787006215474968,0.23762569889134638,0.18395685545632007,0.2912945423263727
4.44,0.0001492173105612673,-1.6862581143128658e-05,0.0003152972022656633,0.07273789337859786,0.05623545894810726,0.08924032780908846,0.23909088346696442,0.18539067896921468,0.29279108796471415
4.45,0.00015620854107716535,-1.7634261545468484e-05,0.0003300513436997992,0.07395440162711543,0.057279361752684346,0.09062944150154652,0.2405733266543994,0.18684223355853832,0.2943044197502605
4.46,0.00016355947844239822,-1.8453343907324365e-05,0.0003455723007921208,0.07518938307675528,0.05834123828761195,0.09203752786589861,0.24207329453847798,0.1883118189314893,0.29583477014546666
4.47,0.00017128871619050755,-1.9324075745092415e-05,0.0003619015081261075,0.07644300577175794,0.05942130777038904,0.09346470377312685,0.24359106049196863,0.18979973987265641,0.29738238111128085
4.48,0.00017941568025324616,-2.0251130938394804e-05,0.00037908249144488716,0.07771543115896236,0.06051978438348508,0.09491107793443965,0.24512690410287338,0.19130630500843437,0.2989475031973124
4.49,0.00018796066134931723,-2.123963529688372e-05,0.00039716095799551817,0.0790068135921892,0.06163687646022316,0.09637675072415523,0.24668111001935283,0.19283182557379747,0.3005303944649082
4.5,0.00019694485131668905,-2.2295189118543392e-05,0.0004161848917519215,0.08031730000961561,0.06277278584554198,0.09786181417368923,0.24825396667994754,0.1943766141491317,0.30213131921076336
4.51,0.00020639038382294327,-2.34238858526316e-05,0.00043620465349851814,0.0816470297484638,0.06392770741477334,0.09936635208215426,0.24984576487269508,0.19594098330431337,0.3037505464410768
4.5200000000000005,0.0002163203796462289,-2.4632326030833723e-05,0.0004572730853232915,0.08299613445967413,0.06510182872977793,0.10089044018957033,0.25145679605133253,0.1975252440663699,0.30538834803629517
4.53,0.00022675899637806737,-2.59276257346353e-05,0.00047944561849077005,0.08436473808803552,0.06629532981134627,0.10243414636472477,0.2530873503433775,0.19912970413128686,0.3070449965554681
4.54,0.00023773148196244945,-2.7317419023086014e-05,0.0005027803829479849,0.08575295688954564,0.06750838300902286,0.10399753077006842,0.25473771422806635,0.20075466578666656,0.30872076266946613
4.55,0.00024926423096877434,-2.8809853943559827e-05,0.0005273383158811085,0.08716089946630223,0.06874115295352903,0.10558064597907543,0.25640816795021465,0.20240042360979532,0.310415912290634
4.5600000000000005,0.0002613848419266426,-3.041358197170658e-05,0.0005531832658249917,0.08858866680864144,0.06999379658177284,0.10718353703551005,0.25809898286124694,0.20406726214674237,0.3121307035757515
4.57,0.0002741221734667307,-3.213774095111834e-05,0.0005803820878845798,0.09003635234328156,0.07126646322914422,0.10880624145741889,0.2598104190108808,0.20575545392851663,0.313865384093245
4.58,0.0002875063964601231,-3.399193179843928e-05,0.0006090047247186855,0.0915040419938809,0.07255929478768994,0.11044878920007187,0.2615427234060212,0.2074652582873881,0.3156201885246543
4.59,0.0003015690388774219,-3.5986189373523594e-05,0.0006391242671283674,0.09299181426598008,0.07387242593137991,0.11211120260058025,0.2632961293658144,0.20919692145226626,0.3173953372793626
4.6000000000000005,0.00031634301974392103,-3.8130947956309196e-05,0.0006708169874441513,0.09449974037140674,0.075205984410789,0.11379349633202447,0.26507085732247104,0.21095067831240408,0.319191036332538
4.61,0.00033186266838309495,-4.043700169840763e-05,0.0007041623384645975,0.09602788440782939,0.07656009141912434,0.11549567739653444,0.26686711727766427,0.21272675607718186,0.3210074784781467
4.62,0.0003481637251366771,-4.2915460215026114e-05,0.0007392429104883804,0.09757630360744615,0.07793486202977817,0.11721774518511413,0.2686851129836383,0.21452537989207884,0.3228448460751977
4.63,0.0003652833199253526,-4.557769915339359e-05,0.0007761443390040988,0.09914504866516227,0.07933040570275375,0.1189596916275708,0.27052504783302384,0.2163467803598868,0.32470331530616087
4.64,0.0003832599253493444,-4.843530513549255e-05,0.0008149551558341813,0.10073416415150746,0.08074682685371193,0.12072150144930299,0.27238713243759244,0.2181912028907217,0.3265830619844632
4.65,0.0004021332814853747,-5.150001396023369e-05,0.0008557665769309831,0.10234368900949041,0.08218422547536963,0.12250315254361119,0.27427159394086836,0.22005891885062948,0.3284842690311073
4.66,0.0004219442900664921,-5.478364041211584e-05,0.0008986722205451001,0.10397365712808689,0.08364269779688582,0.12430461645928795,0.27617868719975036,0.22195023855026116,0.33040713584923953
4.67,0.0004427348762803171,-5.829799751931407e-05,0.0009437677500799483,0.10562409797860128,0.08512233696302388,0.1261258589941787,0.27810870802508314,0.22386552614725783,0.3323518899029084
4.68,0.0004645478169395341,-6.205480269861382e-05,0.000991150436577682,0.10729503729416785,0.08662323371157345,0.12796684087676224,0.2800620086149213,0.22580521644895749,0.33431880078088516
4.69,0.00048742653422693087,-6.60655679823328e-05,0.0010409186364361946,0.10898649776756597,0.0881454770250187,0.12982751851011323,0.2820390150480002,0.22776983329037195,0.3363081968056285
4.7,0.0005114148545743519,-7.034147150207807e-05,0.0010931711806507819,0.11069849973863327,0.08968915473095751,0.13170784474630903,0.2840402460861984,0.22976000847091912,0.3383204837014776
4.71,0.0005365567324998007,-7.489320765430806e-05,0.0011480066726539096,0.11243106184013948,0.09125435402548157,0.1336077696547974,0.2860663313500329,0.23177649892564933,0.34035616377441646
4.72,0.0005628959394219325,-7.973081392660566e-05,0.0012055226927704707,0.11418420157019915,0.09284116189470855,0.13552724124568977,0.28811802487040855,0.2338201975403163,0.3424158522005008
4.73,0.0005904757176407832,-8.486347323668293e-05,0.0012658149085182494,0.11595793576024974,0.09444966541195562,0.13746620610854385,0.29019620669115936,0.2358921293765172,0.3445002840058015
4.74,0.0006193383998817974,-9.02992918231021e-05,0.001328976091586697,0.11775228091030764,0.09607995189162546,0.1394246099289898,0.2923018602946724,0.23799341977340183,0.346610300815943
4.75,0.0006495249951253523,-9.604505419986737e-05,0.001395095044450572,0.11956725336756366,0.09773210888565098,0.14140239784947634,0.2944360075051512,0.24012521437219447,0.3487468006381079
4.76,0.0006810747419705626,-0.00010210595839636142,0.0014642554423374868,0.12140286933022941,0.09940622401414906,0.14339951464630976,0.29659957760388145,0.2422885264744402,0.3509106287333227
4.7700000000000005,0.0007140246315905498,-0.00010848533657783794,0.0015365345997589374,0.12325914466567842,0.10110238462855951,0.14541590470279733,0.29879319047689795,0.24448399204434298,0.35310238890945295
4.78,0.0007484089034895455,-0.00011518436808914765,0.0016120021750682387,0.125136094540016,0.10282067731269151,0.1474515117673405,0.30101685744285,0.2467115409523731,0.3553221739333269
4.79,0.0007842585188016306,-0.00012220179387950733,0.0016907188314827684,0.12703373286488978,0.1045611872344273,0.14950627849535228,0.30326966074715345,0.24897005736262773,0.35756926413167917
4.8,0.0008216006177616044,-0.0001295336430325734,0.0017727348785557821,0.12895207157614305,0.10632399736791245,0.15158014578437365,0.3055495531237975,0.2512571879102202,0.3598419183373748
4.8100000000000005,0.0008604579701581977,-0.00013717298362194135,0.0018580889239383368,0.1308911197673014,0.10810918761243928,0.15367305192216352,0.3078534571307867,0.2535694894189756,0.3621374248425978
4.82,0.0009008484299116759,-0.00014510971121536973,0.0019468065710387217,0.13285088270829903,0.10991683383942061,0.15578493157717746,0.31017774336440335,0.2559029862480106,0.3644525004807961
4.83,0.0009427844072022289,-0.00015333038894334988,0.0020388992033478076,0.13483136078573962,0.11174700690240248,0.15791571466907678,0.31251893246917356,0.25825394888965214,0.366783916048695
4.84,0.000986272373560731,-0.00016181815301912774,0.0021343629001405896,0.1368325484048479,0.11359977164660374,0.16006532516309205,0.3148742968133414,0.2606195345328008,0.369129059093882
4.8500000000000005,0.001031312416736722,-0.0001705526968507657,0.0022331775303242093,0.13885443289470417,0.11547518595373463,0.16223367983567372,0.31724212209714936,0.2629980407231719,0.3714862034711268
4.86,0.0010778978626965153,-0.0001795103453429783,0.0023353060707360087,0.14089699345715004,0.11737329985475853,0.16442068705954155,0.31962163231624846,0.2653887938643293,0.37385447076816763
4.87,0.001126014981530164,-0.00018866422859672126,0.0024406941916570494,0.14296020019587868,0.1192941547379098,0.16662624565384757,0.3220127397184021,0.2677918585432692,0.376233620893535
4.88,0.0011756427921885283,-0.00019798456096648855,0.002549270145343545,0.14504401325585245,0.12123778267193563,0.16885024383976927,0.32441577528434934,0.2702077371158665,0.3786238134528322
4.89,0.0012267529777727885,-0.00020743902737129579,0.002660944982916873,0.14714838209473424,0.1232042058556588,0.17109255833380968,0.3268312763025585,0.2726371386454075,0.38102541395970946
4.9,0.0012793099186418177,-0.0002169932739849677,0.0027756131112686034,0.14927324489801186,0.12519343619510837,0.17335305360091535,0.32925984433296784,0.2750808275865644,0.3834388610793713
4.91,0.0013332708451273502,-0.00022661149514253314,0.0028931531853972335,0.15141852813864104,0.1272054749993144,0.17563158127796769,0.3317020599442042,0.27753953492056255,0.38586458496784587
4.92,0.0013885861055437446,-0.00023625710276213075,0.0030134293138496197,0.15358414627108163,0.12924031277609305,0.17792797976607022,0.3341584365417047,0.2800139113696947,0.38830296171371464
4.93,0.0014451995389644027,-0.00024589345914010274,0.003136292537068908,0.1557700015393327,0.13129792910044313,0.18024207397822228,0.3366293996358249,0.28250450747466926,0.3907542917969805
4.94,0.001503048936503838,-0.0002554846490299826,0.0032615825220376586,0.15797598386971534,0.13337829252114897,0.18257367521828172,0.339115282603018,0.2850117707868658,0.3932187944191702
4.95,0.0015620665701976527,-0.0002649962628844158,0.0033891294032797215,0.16020197081235413,0.1354813604663544,0.18492258115835386,0.3416163331639894,0.28753605400621096,0.3956966123217679
4.96,0.0016221797655517575,-0.0002743961604235192,0.003518755691527034,0.1624478274910706,0.13760707910661837,0.1872885758755228,0.34413272649246984,0.2900776297633711,0.3981878232215686
4.97,0.001683311492836152,-0.0002836551826275683,0.003650278168299872,0.16471340652006639,0.13975538313450986,0.1896714299056229,0.3466645817300345,0.292636708674613,0.400692454785456
4.98,0.0017453809534211204,-0.0002927477810611434,0.0037835096879033844,0.16699854784746246,0.14192619542317342,0.1920709002717515,0.3492119792817194,0.2952134579343535,0.40321050062908526
