Time,mean_NED,lower_NED,upper_NED,mean_NED_p,lower_NED_p,upper_NED_p,mean_NED_t,lower_NED_t,upper_NED_t
5.92,0.018766201793987847,0.01704289429672237,0.020489509291253327,0.02335424115471001,0.021520459380692917,0.025188022928727103,0.019090138375221548,0.017769969243245858,0.020410307507197238
5.93,0.018766133370710387,0.017040646733190334,0.02049162000823044,0.02337198914169698,0.02153795767401131,0.02520602060938265,0.019112927682040978,0.017792578411382317,0.020433276952699638
5.94,0.018766062599331113,0.017038400061163656,0.02049372513749857,0.023389686011464718,0.021555405640009895,0.02522396638291954,0.0191356745784233,0.01781514524331622,0.020456203913530382
5.95,0.018765989498982113,0.017036154303116398,0.020495824694847828,0.023407332578588295,0.02157280401743351,0.02524186113974308,0.019158379183098616,0.01783766985479559,0.020479088511401643
5.96,0.018765914086941872,0.017033909479685496,0.020497918694198248,0.023424929677098173,0.021590153565967475,0.02525970578822887,0.01918104161549965,0.01786015236239522,0.020501930868604083
5.97,0.01876583637864206,0.017031665609670763,0.020500007147613356,0.02344247816216341,0.021607455068176094,0.025277501256150726,0.01920366199574008,0.017882592883488556,0.020524731107991606
5.98,0.018765756387678693,0.01702942271003989,0.020502090065317495,0.023459978915385305,0.02162470933467791,0.0252952484960927,0.019226240444592948,0.01790499153621982,0.020547489352966075
5.99,0.018765674125827757,0.01702718079593848,0.020504167455717034,0.02347743285334977,0.02164191721225325,0.025312948494446288,0.019248777083468963,0.017927348439476118,0.020570205727461807
6.0,0.01876558960306529,0.01702493988070512,0.020506239325425463,0.02349484093880132,0.021659079594323775,0.025330602283278866,0.01927127203439491,0.017949663712859783,0.020592880355930036
6.01,0.018765502827591842,0.017022699975891335,0.02050830567929235,0.023512204193632997,0.021676197433091217,0.025348210954174777,0.01929372541999201,0.017971937476660798,0.020615513363323224
6.0200000000000005,0.018765413805861372,0.017020461091286552,0.020510366520436193,0.023529523712813857,0.021693271752555587,0.025365775673072126,0.019316137363454344,0.017994169851829382,0.020638104875079305
